progress_id,project_id,update_date,milestone,planned_progress_pct,physical_progress_pct,financial_progress_pct,remarks
PR-00891,MPL-0177,2026-04-01,Planning,15.87,5.91,18.19,Routine progress update
PR-00892,MPL-0177,2026-05-16,Foundation,31.74,6.52,36.38,Routine progress update
PR-00893,MPL-0177,2026-06-30,Execution,47.6,21.25,54.57,Routine progress update
PR-00894,MPL-0177,2026-08-14,Finishing,63.47,30.39,72.76,Routine progress update
PR-00895,MPL-0177,2026-09-28,Inspection,79.34,28.72,90.95,Routine progress update
PR-00896,MPL-0178,2026-06-04,Planning,13.31,6.73,16.94,Routine progress update
PR-00897,MPL-0178,2026-07-19,Foundation,26.62,24.54,33.87,Routine progress update
PR-00898,MPL-0178,2026-09-02,Execution,39.93,44.49,50.81,Routine progress update
PR-00899,MPL-0178,2026-10-17,Finishing,53.25,56.95,67.74,Routine progress update
PR-00900,MPL-0179,2026-01-19,Planning,9.6,5.26,6.01,Routine progress update
PR-00901,MPL-0179,2026-03-05,Foundation,19.21,23.98,12.03,Routine progress update
PR-00902,MPL-0179,2026-04-19,Execution,28.81,32.24,18.04,Routine progress update
PR-00903,MPL-0179,2026-06-03,Finishing,38.42,32.86,24.06,Routine progress update
PR-00904,MPL-0179,2026-07-18,Inspection,48.02,41.77,30.07,Routine progress update
PR-00905,MPL-0179,2026-09-01,Completion,57.63,51.32,36.08,Routine progress update
PR-00906,MPL-0179,2026-10-16,Completion,67.23,60.61,42.1,Routine progress update
PR-00907,MPL-0180,2026-02-14,Planning,8.4,13.01,15.06,Routine progress update
PR-00908,MPL-0180,2026-03-31,Foundation,16.8,20.12,30.11,Routine progress update
PR-00909,MPL-0180,2026-05-15,Execution,25.2,31.13,45.17,Routine progress update
PR-00910,MPL-0180,2026-06-29,Finishing,33.6,39.53,60.23,Routine progress update
PR-00911,MPL-0180,2026-08-13,Inspection,42.0,52.9,75.29,Routine progress update
PR-00912,MPL-0181,2026-02-06,Planning,29.68,22.67,40.44,Routine progress update
PR-00913,MPL-0181,2026-03-23,Foundation,59.35,55.34,80.87,Routine progress update
PR-00914,MPL-0181,2026-05-07,Execution,89.03,72.03,100.0,Routine progress update
PR-00915,MPL-0182,2026-04-23,Planning,10.35,4.47,19.34,Routine progress update
PR-00916,MPL-0182,2026-06-07,Foundation,20.71,19.18,38.68,Routine progress update
PR-00917,MPL-0182,2026-07-22,Execution,31.06,30.9,58.01,Routine progress update
PR-00918,MPL-0182,2026-09-05,Finishing,41.41,38.56,77.35,Routine progress update
PR-00919,MPL-0182,2026-10-20,Inspection,51.77,46.44,96.69,Routine progress update
PR-00920,MPL-0182,2026-12-04,Completion,62.12,56.89,100.0,Routine progress update
PR-00921,MPL-0183,2026-03-29,Planning,6.52,13.45,12.81,Routine progress update
PR-00922,MPL-0183,2026-05-13,Foundation,13.04,14.41,25.61,Routine progress update
PR-00923,MPL-0183,2026-06-27,Execution,19.56,30.92,38.42,Routine progress update
PR-00924,MPL-0183,2026-08-11,Finishing,26.08,35.07,51.22,Routine progress update
PR-00925,MPL-0183,2026-09-25,Inspection,32.6,41.7,64.03,Routine progress update
PR-00926,MPL-0183,2026-11-09,Completion,39.13,43.07,76.84,Routine progress update
PR-00927,MPL-0184,2026-02-18,Planning,12.52,5.53,2.07,Routine progress update
PR-00928,MPL-0184,2026-04-04,Foundation,25.05,1.61,4.14,Routine progress update
PR-00929,MPL-0184,2026-05-19,Execution,37.57,0.59,6.22,Routine progress update
PR-00930,MPL-0184,2026-07-03,Finishing,50.1,9.21,8.29,Routine progress update
PR-00931,MPL-0184,2026-08-17,Inspection,62.62,3.4,10.36,Routine progress update
PR-00932,MPL-0184,2026-10-01,Completion,75.15,7.7,12.43,Routine progress update
PR-00933,MPL-0185,2026-01-07,Planning,9.88,11.48,10.34,Routine progress update
PR-00934,MPL-0185,2026-02-21,Foundation,19.75,31.91,20.67,Routine progress update
PR-00935,MPL-0185,2026-04-07,Execution,29.63,31.8,31.01,Routine progress update
PR-00936,MPL-0185,2026-05-22,Finishing,39.51,44.24,41.34,Routine progress update
PR-00937,MPL-0186,2026-01-12,Planning,16.21,19.22,6.6,Routine progress update
PR-00938,MPL-0186,2026-02-26,Foundation,32.42,27.63,13.2,Routine progress update
PR-00939,MPL-0186,2026-04-12,Execution,48.62,50.64,19.81,Routine progress update
PR-00940,MPL-0186,2026-05-27,Finishing,64.83,69.99,26.41,Routine progress update
PR-00941,MPL-0186,2026-07-11,Inspection,81.04,80.22,33.01,Routine progress update
PR-00942,MPL-0187,2026-04-10,Planning,27.56,31.15,23.91,Routine progress update
PR-00943,MPL-0187,2026-05-25,Foundation,55.12,55.25,47.82,Routine progress update
PR-00944,MPL-0187,2026-07-09,Execution,82.68,78.2,71.73,Routine progress update
PR-00945,MPL-0188,2026-02-07,Planning,17.44,1.42,7.25,Routine progress update
PR-00946,MPL-0188,2026-03-24,Foundation,34.88,2.91,14.49,Routine progress update
PR-00947,MPL-0188,2026-05-08,Execution,52.32,6.29,21.74,Routine progress update
PR-00948,MPL-0188,2026-06-22,Finishing,69.76,9.46,28.98,Routine progress update
PR-00949,MPL-0188,2026-08-06,Inspection,87.2,13.42,36.23,Routine progress update
PR-00950,MPL-0189,2026-05-23,Planning,15.9,19.97,6.41,Routine progress update
PR-00951,MPL-0189,2026-07-07,Foundation,31.79,26.15,12.83,Routine progress update
PR-00952,MPL-0189,2026-08-21,Execution,47.69,53.43,19.24,Routine progress update
PR-00953,MPL-0189,2026-10-05,Finishing,63.58,65.72,25.66,Routine progress update
PR-00954,MPL-0190,2026-03-15,Planning,7.08,6.32,7.9,Routine progress update
PR-00955,MPL-0190,2026-04-29,Foundation,14.15,14.34,15.8,Routine progress update
PR-00956,MPL-0190,2026-06-13,Execution,21.23,26.16,23.71,Routine progress update
PR-00957,MPL-0190,2026-07-28,Finishing,28.3,29.56,31.61,Routine progress update
PR-00958,MPL-0190,2026-09-11,Inspection,35.38,38.13,39.51,Routine progress update
PR-00959,MPL-0190,2026-10-26,Completion,42.45,47.69,47.41,Routine progress update
PR-00960,MPL-0190,2026-12-10,Completion,49.53,56.84,55.32,Routine progress update
PR-00961,MPL-0191,2026-06-26,Planning,16.59,14.83,14.3,Routine progress update
PR-00962,MPL-0191,2026-08-10,Foundation,33.18,31.02,28.6,Routine progress update
PR-00963,MPL-0191,2026-09-24,Execution,49.77,46.01,42.91,Routine progress update
PR-00964,MPL-0192,2026-03-24,Planning,7.98,5.36,14.68,Routine progress update
PR-00965,MPL-0192,2026-05-08,Foundation,15.96,11.97,29.36,Routine progress update
PR-00966,MPL-0192,2026-06-22,Execution,23.95,13.49,44.05,Routine progress update
PR-00967,MPL-0192,2026-08-06,Finishing,31.93,25.8,58.73,Routine progress update
PR-00968,MPL-0192,2026-09-20,Inspection,39.91,30.51,73.41,Routine progress update
PR-00969,MPL-0193,2026-05-15,Planning,16.16,22.47,7.64,Routine progress update
PR-00970,MPL-0193,2026-06-29,Foundation,32.32,35.64,15.29,Routine progress update
PR-00971,MPL-0193,2026-08-13,Execution,48.49,51.83,22.93,Routine progress update
PR-00972,MPL-0193,2026-09-27,Finishing,64.65,66.91,30.58,Routine progress update
PR-00973,MPL-0193,2026-11-11,Inspection,80.81,87.34,38.22,Routine progress update
PR-00974,MPL-0194,2026-05-06,Planning,10.18,6.81,7.21,Routine progress update
PR-00975,MPL-0194,2026-06-20,Foundation,20.37,21.11,14.42,Routine progress update
PR-00976,MPL-0194,2026-08-04,Execution,30.55,31.6,21.62,Routine progress update
PR-00977,MPL-0194,2026-09-18,Finishing,40.73,37.38,28.83,Routine progress update
PR-00978,MPL-0194,2026-11-02,Inspection,50.92,47.5,36.04,Routine progress update
PR-00979,MPL-0194,2026-12-17,Completion,61.1,65.08,43.25,Routine progress update
PR-00980,MPL-0195,2026-06-23,Planning,7.22,6.98,16.99,Routine progress update
PR-00981,MPL-0195,2026-08-07,Foundation,14.44,11.26,33.98,Routine progress update
PR-00982,MPL-0195,2026-09-21,Execution,21.66,20.1,50.97,Routine progress update
PR-00983,MPL-0195,2026-11-05,Finishing,28.88,24.73,67.96,Routine progress update
PR-00984,MPL-0195,2026-12-20,Inspection,36.1,35.7,84.95,Routine progress update
PR-00985,MPL-0196,2026-03-31,Planning,14.45,19.0,23.35,Routine progress update
PR-00986,MPL-0196,2026-05-15,Foundation,28.9,31.24,46.71,Routine progress update
PR-00987,MPL-0196,2026-06-29,Execution,43.35,56.48,70.06,Routine progress update
PR-00988,MPL-0196,2026-08-13,Finishing,57.8,64.39,93.41,Routine progress update
PR-00989,MPL-0196,2026-09-27,Inspection,72.25,79.3,100.0,Routine progress update
PR-00990,MPL-0197,2026-03-08,Planning,12.86,7.05,16.39,Routine progress update
PR-00991,MPL-0197,2026-04-22,Foundation,25.72,20.41,32.79,Routine progress update
PR-00992,MPL-0197,2026-06-06,Execution,38.58,28.93,49.18,Routine progress update
PR-00993,MPL-0197,2026-07-21,Finishing,51.43,34.07,65.57,Routine progress update
PR-00994,MPL-0198,2026-04-14,Planning,29.9,35.78,14.4,Routine progress update
PR-00995,MPL-0198,2026-05-29,Foundation,59.81,61.73,28.79,Routine progress update
PR-00996,MPL-0198,2026-07-13,Execution,89.71,92.62,43.19,Routine progress update
PR-00997,MPL-0199,2026-02-02,Planning,12.17,14.27,10.38,Routine progress update
PR-00998,MPL-0199,2026-03-19,Foundation,24.34,28.91,20.77,Routine progress update
PR-00999,MPL-0199,2026-05-03,Execution,36.51,39.01,31.15,Routine progress update
PR-01000,MPL-0199,2026-06-17,Finishing,48.68,53.72,41.53,Routine progress update
PR-01001,MPL-0199,2026-08-01,Inspection,60.85,70.15,51.91,Routine progress update
PR-01002,MPL-0199,2026-09-15,Completion,73.02,79.15,62.3,Routine progress update
PR-01003,MPL-0199,2026-10-30,Completion,85.19,95.24,72.68,Routine progress update
PR-01004,MPL-0200,2026-04-29,Planning,11.18,6.01,4.8,Routine progress update
PR-01005,MPL-0200,2026-06-13,Foundation,22.37,20.33,9.59,Routine progress update
PR-01006,MPL-0200,2026-07-28,Execution,33.55,40.36,14.39,Routine progress update
PR-01007,MPL-0200,2026-09-11,Finishing,44.73,45.41,19.18,Routine progress update
PR-01008,MPL-0200,2026-10-26,Inspection,55.91,64.16,23.98,Routine progress update
PR-01009,MPL-0200,2026-12-10,Completion,67.1,75.28,28.77,Routine progress update
PR-01010,MPL-0201,2026-05-26,Planning,11.23,7.22,10.66,Routine progress update
PR-01011,MPL-0201,2026-07-10,Foundation,22.46,14.03,21.31,Routine progress update
PR-01012,MPL-0201,2026-08-24,Execution,33.69,29.66,31.97,Routine progress update
PR-01013,MPL-0201,2026-10-08,Finishing,44.92,41.62,42.63,Routine progress update
PR-01014,MPL-0202,2026-02-03,Planning,11.72,12.62,5.05,Routine progress update
PR-01015,MPL-0202,2026-03-20,Foundation,23.44,24.13,10.1,Routine progress update
PR-01016,MPL-0202,2026-05-04,Execution,35.16,31.53,15.15,Routine progress update
PR-01017,MPL-0202,2026-06-18,Finishing,46.88,40.89,20.2,Routine progress update
PR-01018,MPL-0202,2026-08-02,Inspection,58.6,56.94,25.25,Routine progress update
PR-01019,MPL-0203,2026-03-21,Planning,7.41,2.0,3.92,Routine progress update
PR-01020,MPL-0203,2026-05-05,Foundation,14.81,4.7,7.84,Routine progress update
PR-01021,MPL-0203,2026-06-19,Execution,22.22,20.9,11.75,Routine progress update
PR-01022,MPL-0203,2026-08-03,Finishing,29.62,26.99,15.67,Routine progress update
PR-01023,MPL-0203,2026-09-17,Inspection,37.03,26.05,19.59,Routine progress update
PR-01024,MPL-0203,2026-11-01,Completion,44.43,36.35,23.51,Routine progress update
PR-01025,MPL-0203,2026-12-16,Completion,51.84,45.28,27.42,Routine progress update
PR-01026,MPL-0204,2026-04-02,Planning,26.55,23.51,12.3,Routine progress update
PR-01027,MPL-0204,2026-05-17,Foundation,53.11,40.61,24.59,Routine progress update
PR-01028,MPL-0204,2026-07-01,Execution,79.66,67.15,36.89,Routine progress update
PR-01029,MPL-0205,2026-05-17,Planning,11.9,17.61,4.34,Routine progress update
PR-01030,MPL-0205,2026-07-01,Foundation,23.8,25.58,8.68,Routine progress update
PR-01031,MPL-0205,2026-08-15,Execution,35.7,39.05,13.02,Routine progress update
PR-01032,MPL-0205,2026-09-29,Finishing,47.61,50.56,17.36,Routine progress update
PR-01033,MPL-0205,2026-11-13,Inspection,59.51,58.07,21.71,Routine progress update
PR-01034,MPL-0205,2026-12-28,Completion,71.41,71.3,26.05,Routine progress update
PR-01035,MPL-0206,2026-06-19,Planning,9.76,9.83,17.36,Routine progress update
PR-01036,MPL-0206,2026-08-03,Foundation,19.52,20.22,34.72,Routine progress update
PR-01037,MPL-0206,2026-09-17,Execution,29.28,29.83,52.08,Routine progress update
PR-01038,MPL-0206,2026-11-01,Finishing,39.03,30.47,69.45,Routine progress update
PR-01039,MPL-0206,2026-12-16,Inspection,48.79,44.11,86.81,Routine progress update
PR-01040,MPL-0206,2027-01-30,Completion,58.55,55.6,100.0,Routine progress update
PR-01041,MPL-0206,2027-03-16,Completion,68.31,55.38,100.0,Routine progress update
PR-01042,MPL-0207,2026-06-30,Planning,10.38,15.09,12.41,Routine progress update
PR-01043,MPL-0207,2026-08-14,Foundation,20.77,24.85,24.82,Routine progress update
PR-01044,MPL-0207,2026-09-28,Execution,31.15,37.93,37.23,Routine progress update
PR-01045,MPL-0207,2026-11-12,Finishing,41.53,37.5,49.64,Routine progress update
PR-01046,MPL-0207,2026-12-27,Inspection,51.92,46.67,62.05,Routine progress update
PR-01047,MPL-0207,2027-02-10,Completion,62.3,58.18,74.46,Routine progress update
PR-01048,MPL-0208,2026-01-20,Planning,23.48,35.34,25.6,Routine progress update
PR-01049,MPL-0208,2026-03-06,Foundation,46.96,68.8,51.2,Routine progress update
PR-01050,MPL-0208,2026-04-20,Execution,70.44,99.58,76.8,Routine progress update
PR-01051,MPL-0209,2026-01-03,Planning,10.93,10.03,11.59,Routine progress update
PR-01052,MPL-0209,2026-02-17,Foundation,21.87,25.81,23.18,Routine progress update
PR-01053,MPL-0209,2026-04-03,Execution,32.8,27.09,34.77,Routine progress update
PR-01054,MPL-0209,2026-05-18,Finishing,43.73,41.86,46.36,Routine progress update
PR-01055,MPL-0209,2026-07-02,Inspection,54.66,58.55,57.96,Routine progress update
PR-01056,MPL-0210,2026-06-26,Planning,26.28,7.22,25.06,Routine progress update
PR-01057,MPL-0210,2026-08-10,Foundation,52.55,21.74,50.13,Routine progress update
PR-01058,MPL-0210,2026-09-24,Execution,78.83,39.36,75.19,Routine progress update
PR-01059,MPL-0211,2026-05-04,Planning,5.36,6.04,5.95,Routine progress update
PR-01060,MPL-0211,2026-06-18,Foundation,10.72,5.44,11.9,Routine progress update
PR-01061,MPL-0211,2026-08-02,Execution,16.08,11.74,17.85,Routine progress update
PR-01062,MPL-0211,2026-09-16,Finishing,21.44,13.15,23.8,Routine progress update
PR-01063,MPL-0211,2026-10-31,Inspection,26.81,26.27,29.75,Routine progress update
PR-01064,MPL-0211,2026-12-15,Completion,32.17,25.79,35.7,Routine progress update
PR-01065,MPL-0211,2027-01-29,Completion,37.53,38.45,41.65,Routine progress update
PR-01066,MPL-0212,2026-02-08,Planning,5.94,7.69,8.63,Routine progress update
PR-01067,MPL-0212,2026-03-25,Foundation,11.88,13.85,17.27,Routine progress update
PR-01068,MPL-0212,2026-05-09,Execution,17.82,20.83,25.9,Routine progress update
PR-01069,MPL-0212,2026-06-23,Finishing,23.76,28.49,34.53,Routine progress update
PR-01070,MPL-0212,2026-08-07,Inspection,29.7,37.27,43.16,Routine progress update
PR-01071,MPL-0212,2026-09-21,Completion,35.64,54.25,51.8,Routine progress update
PR-01072,MPL-0213,2026-05-21,Planning,7.87,6.07,23.29,Routine progress update
PR-01073,MPL-0213,2026-07-05,Foundation,15.73,13.62,46.59,Routine progress update
PR-01074,MPL-0213,2026-08-19,Execution,23.6,22.53,69.88,Routine progress update
PR-01075,MPL-0213,2026-10-03,Finishing,31.47,34.05,93.17,Routine progress update
PR-01076,MPL-0213,2026-11-17,Inspection,39.34,31.42,100.0,Routine progress update
PR-01077,MPL-0214,2026-06-04,Planning,13.19,15.49,9.84,Routine progress update
PR-01078,MPL-0214,2026-07-19,Foundation,26.37,24.06,19.67,Routine progress update
PR-01079,MPL-0214,2026-09-02,Execution,39.56,43.21,29.51,Routine progress update
PR-01080,MPL-0214,2026-10-17,Finishing,52.74,52.69,39.34,Routine progress update
PR-01081,MPL-0214,2026-12-01,Inspection,65.93,59.11,49.18,Routine progress update
PR-01082,MPL-0215,2026-01-30,Planning,10.75,19.32,15.22,Routine progress update
PR-01083,MPL-0215,2026-03-16,Foundation,21.51,37.13,30.45,Routine progress update
PR-01084,MPL-0215,2026-04-30,Execution,32.26,51.21,45.67,Routine progress update
PR-01085,MPL-0215,2026-06-14,Finishing,43.02,68.82,60.89,Routine progress update
PR-01086,MPL-0215,2026-07-29,Inspection,53.77,83.97,76.11,Routine progress update
PR-01087,MPL-0216,2026-02-20,Planning,15.62,20.76,11.7,Routine progress update
PR-01088,MPL-0216,2026-04-06,Foundation,31.24,38.86,23.4,Routine progress update
PR-01089,MPL-0216,2026-05-21,Execution,46.86,49.48,35.1,Routine progress update
PR-01090,MPL-0217,2026-05-10,Planning,25.16,23.06,15.98,Routine progress update
PR-01091,MPL-0217,2026-06-24,Foundation,50.33,50.19,31.96,Routine progress update
PR-01092,MPL-0217,2026-08-08,Execution,75.49,84.75,47.94,Routine progress update
PR-01093,MPL-0218,2026-04-18,Planning,10.01,14.03,15.29,Routine progress update
PR-01094,MPL-0218,2026-06-02,Foundation,20.02,19.93,30.57,Routine progress update
PR-01095,MPL-0218,2026-07-17,Execution,30.03,36.76,45.86,Routine progress update
PR-01096,MPL-0218,2026-08-31,Finishing,40.04,41.89,61.15,Routine progress update
PR-01097,MPL-0218,2026-10-15,Inspection,50.05,62.12,76.44,Routine progress update
PR-01098,MPL-0219,2026-06-11,Planning,12.75,18.35,15.16,Routine progress update
PR-01099,MPL-0219,2026-07-26,Foundation,25.49,30.01,30.32,Routine progress update
PR-01100,MPL-0219,2026-09-09,Execution,38.24,37.87,45.48,Routine progress update
PR-01101,MPL-0219,2026-10-24,Finishing,50.98,44.24,60.64,Routine progress update
PR-01102,MPL-0220,2026-05-27,Planning,14.03,8.78,11.92,Routine progress update
PR-01103,MPL-0220,2026-07-11,Foundation,28.05,22.37,23.84,Routine progress update
PR-01104,MPL-0220,2026-08-25,Execution,42.08,30.73,35.75,Routine progress update
PR-01105,MPL-0220,2026-10-09,Finishing,56.11,58.71,47.67,Routine progress update
PR-01106,MPL-0220,2026-11-23,Inspection,70.14,69.51,59.59,Routine progress update
PR-01107,MPL-0220,2027-01-07,Completion,84.16,87.55,71.51,Routine progress update
PR-01108,MPL-0221,2026-03-15,Planning,14.6,12.46,14.81,Routine progress update
PR-01109,MPL-0221,2026-04-29,Foundation,29.19,13.89,29.62,Routine progress update
PR-01110,MPL-0221,2026-06-13,Execution,43.79,20.82,44.43,Routine progress update
PR-01111,MPL-0221,2026-07-28,Finishing,58.39,25.12,59.24,Routine progress update
PR-01112,MPL-0221,2026-09-11,Inspection,72.98,32.34,74.05,Routine progress update
PR-01113,MPL-0222,2026-06-25,Planning,25.3,25.7,23.68,Routine progress update
PR-01114,MPL-0222,2026-08-09,Foundation,50.6,44.88,47.37,Routine progress update
PR-01115,MPL-0222,2026-09-23,Execution,75.9,67.09,71.05,Routine progress update
PR-01116,MPL-0223,2026-02-20,Planning,14.92,7.54,11.64,Routine progress update
PR-01117,MPL-0223,2026-04-06,Foundation,29.84,18.78,23.27,Routine progress update
PR-01118,MPL-0223,2026-05-21,Execution,44.76,20.08,34.91,Routine progress update
PR-01119,MPL-0224,2026-02-09,Planning,6.3,7.45,9.6,Routine progress update
PR-01120,MPL-0224,2026-03-26,Foundation,12.6,16.42,19.21,Routine progress update
PR-01121,MPL-0224,2026-05-10,Execution,18.9,27.8,28.81,Routine progress update
PR-01122,MPL-0224,2026-06-24,Finishing,25.2,29.92,38.42,Routine progress update
PR-01123,MPL-0224,2026-08-08,Inspection,31.5,35.72,48.02,Routine progress update
PR-01124,MPL-0224,2026-09-22,Completion,37.8,44.37,57.63,Routine progress update
PR-01125,MPL-0225,2026-02-10,Planning,9.04,14.49,10.03,Routine progress update
PR-01126,MPL-0225,2026-03-27,Foundation,18.07,28.68,20.05,Routine progress update
PR-01127,MPL-0225,2026-05-11,Execution,27.11,25.57,30.08,Routine progress update
PR-01128,MPL-0225,2026-06-25,Finishing,36.14,36.72,40.1,Routine progress update
PR-01129,MPL-0225,2026-08-09,Inspection,45.18,50.7,50.13,Routine progress update
